name,link_id,link_key,speed_sensor_id,count_sensor_id,from_node_id,to_node_id,link_type_name,direction,length,number_of_lanes,speed_limit,lane_cap,link_type,jam_density,wave_speed,demand_type_code,mode_code,geometry,original_geometry,map_matching_orientation_code,map_matching_loop_code,
博兴八路,91,1,1,1,340,359,Freeway,1,0.01078,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.498821,39.776531,0.0 116.498792,39.776626,0.0</coordinates></LineString>","<LineString><coordinates>116.498821,39.776531,0.0 116.498792,39.776626,0.0</coordinates></LineString>",,,
东环北路,92,1,1,1,396,395,Freeway,1,0.01082,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.518588,39.798780,0.0 116.518652,39.798696,0.0</coordinates></LineString>","<LineString><coordinates>116.518588,39.798780,0.0 116.518652,39.798696,0.0</coordinates></LineString>",,,
兴业街,93,1,1,1,247,538,Freeway,1,0.01083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.533349,39.766923,0.0 116.533451,39.766981,0.0</coordinates></LineString>","<LineString><coordinates>116.533349,39.766923,0.0 116.533451,39.766981,0.0</coordinates></LineString>",,,
兴业街,94,1,1,1,538,247,Freeway,1,0.01083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.533451,39.766981,0.0 116.533349,39.766923,0.0</coordinates></LineString>","<LineString><coordinates>116.533451,39.766981,0.0 116.533349,39.766923,0.0</coordinates></LineString>",,,
兴业街,95,1,1,1,538,247,Freeway,1,0.01083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.533451,39.766981,0.0 116.533349,39.766923,0.0</coordinates></LineString>","<LineString><coordinates>116.533451,39.766981,0.0 116.533349,39.766923,0.0</coordinates></LineString>",,,
兴业街,96,1,1,1,247,538,Freeway,1,0.01083,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.533349,39.766923,0.0 116.533451,39.766981,0.0</coordinates></LineString>","<LineString><coordinates>116.533349,39.766923,0.0 116.533451,39.766981,0.0</coordinates></LineString>",,,
科创四街,97,1,1,1,63,72,Freeway,1,0.01087,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.527698,39.807597,0.0 116.527806,39.807648,0.0</coordinates></LineString>","<LineString><coordinates>116.527698,39.807597,0.0 116.527806,39.807648,0.0</coordinates></LineString>",,,
科创四街,98,1,1,1,72,63,Freeway,1,0.01087,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.527806,39.807648,0.0 116.527698,39.807597,0.0</coordinates></LineString>","<LineString><coordinates>116.527806,39.807648,0.0 116.527698,39.807597,0.0</coordinates></LineString>",,,
科创四街,99,1,1,1,72,63,Freeway,1,0.01087,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.527806,39.807648,0.0 116.527698,39.807597,0.0</coordinates></LineString>","<LineString><coordinates>116.527806,39.807648,0.0 116.527698,39.807597,0.0</coordinates></LineString>",,,
科创四街,100,1,1,1,63,72,Freeway,1,0.01087,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.527698,39.807597,0.0 116.527806,39.807648,0.0</coordinates></LineString>","<LineString><coordinates>116.527698,39.807597,0.0 116.527806,39.807648,0.0</coordinates></LineString>",,,
运成街,101,1,1,1,141,142,Freeway,1,0.01096,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515805,39.788903,0.0 116.515913,39.788956,0.0</coordinates></LineString>","<LineString><coordinates>116.515805,39.788903,0.0 116.515913,39.788956,0.0</coordinates></LineString>",,,
运成街,102,1,1,1,142,141,Freeway,1,0.01096,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515913,39.788956,0.0 116.515805,39.788903,0.0</coordinates></LineString>","<LineString><coordinates>116.515913,39.788956,0.0 116.515805,39.788903,0.0</coordinates></LineString>",,,
运成街,103,1,1,1,142,141,Freeway,1,0.01096,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515913,39.788956,0.0 116.515805,39.788903,0.0</coordinates></LineString>","<LineString><coordinates>116.515913,39.788956,0.0 116.515805,39.788903,0.0</coordinates></LineString>",,,
运成街,104,1,1,1,141,142,Freeway,1,0.01096,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.515805,39.788903,0.0 116.515913,39.788956,0.0</coordinates></LineString>","<LineString><coordinates>116.515805,39.788903,0.0 116.515913,39.788956,0.0</coordinates></LineString>",,,
nan,105,1,1,1,291,290,Freeway,1,0.01106,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.507031,39.793091,0.0 116.506963,39.793176,0.0</coordinates></LineString>","<LineString><coordinates>116.507031,39.793091,0.0 116.506963,39.793176,0.0</coordinates></LineString>",,,
nan,106,1,1,1,292,289,Freeway,1,0.01111,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.506895,39.793143,0.0 116.506964,39.793059,0.0</coordinates></LineString>","<LineString><coordinates>116.506895,39.793143,0.0 116.506964,39.793059,0.0</coordinates></LineString>",,,
兴盛街,107,1,1,1,285,287,Freeway,1,0.01112,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513326,39.791948,0.0 116.513436,39.792002,0.0</coordinates></LineString>","<LineString><coordinates>116.513326,39.791948,0.0 116.513436,39.792002,0.0</coordinates></LineString>",,,
兴盛街,108,1,1,1,287,285,Freeway,1,0.01112,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513436,39.792002,0.0 116.513326,39.791948,0.0</coordinates></LineString>","<LineString><coordinates>116.513436,39.792002,0.0 116.513326,39.791948,0.0</coordinates></LineString>",,,
兴盛街,109,1,1,1,287,285,Freeway,1,0.01112,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513436,39.792002,0.0 116.513326,39.791948,0.0</coordinates></LineString>","<LineString><coordinates>116.513436,39.792002,0.0 116.513326,39.791948,0.0</coordinates></LineString>",,,
兴盛街,110,1,1,1,285,287,Freeway,1,0.01112,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513326,39.791948,0.0 116.513436,39.792002,0.0</coordinates></LineString>","<LineString><coordinates>116.513326,39.791948,0.0 116.513436,39.792002,0.0</coordinates></LineString>",,,
nan,111,1,1,1,26,35,Freeway,1,0.01128,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562121,39.790037,0.0 116.562009,39.789983,0.0</coordinates></LineString>","<LineString><coordinates>116.562121,39.790037,0.0 116.562009,39.789983,0.0</coordinates></LineString>",,,
nan,112,1,1,1,35,26,Freeway,1,0.01128,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562009,39.789983,0.0 116.562121,39.790037,0.0</coordinates></LineString>","<LineString><coordinates>116.562009,39.789983,0.0 116.562121,39.790037,0.0</coordinates></LineString>",,,
nan,113,1,1,1,35,26,Freeway,1,0.01128,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562009,39.789983,0.0 116.562121,39.790037,0.0</coordinates></LineString>","<LineString><coordinates>116.562009,39.789983,0.0 116.562121,39.790037,0.0</coordinates></LineString>",,,
nan,114,1,1,1,26,35,Freeway,1,0.01128,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.562121,39.790037,0.0 116.562009,39.789983,0.0</coordinates></LineString>","<LineString><coordinates>116.562121,39.790037,0.0 116.562009,39.789983,0.0</coordinates></LineString>",,,
西环中路,115,1,1,1,95,439,Freeway,1,0.01136,0,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.486854,39.783317,0.0 116.486778,39.783401,0.0</coordinates></LineString>","<LineString><coordinates>116.486854,39.783317,0.0 116.486778,39.783401,0.0</coordinates></LineString>",,,
荣华南路,116,1,1,1,263,264,Freeway,1,0.01145,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.513834,39.779888,0.0 116.513717,39.779938,0.0</coordinates></LineString>","<LineString><coordinates>116.513834,39.779888,0.0 116.513717,39.779938,0.0</coordinates></LineString>",,,
西环中路,117,1,1,1,543,99,Freeway,1,0.01163,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511265,39.772900,0.0 116.511143,39.772947,0.0</coordinates></LineString>","<LineString><coordinates>116.511265,39.772900,0.0 116.511143,39.772947,0.0</coordinates></LineString>",,,
锦绣街,118,1,1,1,112,532,Freeway,1,0.01163,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511631,39.782622,0.0 116.511513,39.782569,0.0</coordinates></LineString>","<LineString><coordinates>116.511631,39.782622,0.0 116.511513,39.782569,0.0</coordinates></LineString>",,,
锦绣街,119,1,1,1,532,112,Freeway,1,0.01163,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511513,39.782569,0.0 116.511631,39.782622,0.0</coordinates></LineString>","<LineString><coordinates>116.511513,39.782569,0.0 116.511631,39.782622,0.0</coordinates></LineString>",,,
锦绣街,120,1,1,1,532,112,Freeway,1,0.01163,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511513,39.782569,0.0 116.511631,39.782622,0.0</coordinates></LineString>","<LineString><coordinates>116.511513,39.782569,0.0 116.511631,39.782622,0.0</coordinates></LineString>",,,
锦绣街,121,1,1,1,112,532,Freeway,1,0.01163,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511631,39.782622,0.0 116.511513,39.782569,0.0</coordinates></LineString>","<LineString><coordinates>116.511631,39.782622,0.0 116.511513,39.782569,0.0</coordinates></LineString>",,,
nan,122,1,1,1,480,481,Freeway,1,0.01183,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511299,39.772983,0.0 116.511178,39.773035,0.0</coordinates></LineString>","<LineString><coordinates>116.511299,39.772983,0.0 116.511178,39.773035,0.0</coordinates></LineString>",,,
西环中路,123,1,1,1,440,628,Freeway,1,0.01184,0,60.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.486641,39.783342,0.0 116.486719,39.783254,0.0</coordinates></LineString>","<LineString><coordinates>116.486641,39.783342,0.0 116.486719,39.783254,0.0</coordinates></LineString>",,,
经海三路,124,1,1,1,434,432,Freeway,1,0.01196,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.557309,39.771791,0.0 116.557330,39.771684,0.0</coordinates></LineString>","<LineString><coordinates>116.557309,39.771791,0.0 116.557330,39.771684,0.0</coordinates></LineString>",,,
科创十二街,125,1,1,1,10,11,Freeway,1,0.01196,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.564796,39.787161,0.0 116.564678,39.787104,0.0</coordinates></LineString>","<LineString><coordinates>116.564796,39.787161,0.0 116.564678,39.787104,0.0</coordinates></LineString>",,,
建安街,126,1,1,1,248,534,Freeway,1,0.01198,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525911,39.774869,0.0 116.526040,39.774911,0.0</coordinates></LineString>","<LineString><coordinates>116.525911,39.774869,0.0 116.526040,39.774911,0.0</coordinates></LineString>",,,
建安街,127,1,1,1,534,248,Freeway,1,0.01198,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.526040,39.774911,0.0 116.525911,39.774869,0.0</coordinates></LineString>","<LineString><coordinates>116.526040,39.774911,0.0 116.525911,39.774869,0.0</coordinates></LineString>",,,
建安街,128,1,1,1,534,248,Freeway,1,0.01198,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.526040,39.774911,0.0 116.525911,39.774869,0.0</coordinates></LineString>","<LineString><coordinates>116.526040,39.774911,0.0 116.525911,39.774869,0.0</coordinates></LineString>",,,
建安街,129,1,1,1,248,534,Freeway,1,0.01198,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.525911,39.774869,0.0 116.526040,39.774911,0.0</coordinates></LineString>","<LineString><coordinates>116.525911,39.774869,0.0 116.526040,39.774911,0.0</coordinates></LineString>",,,
荣京东街,130,1,1,1,294,295,Freeway,1,0.01203,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510876,39.794957,0.0 116.510996,39.795015,0.0</coordinates></LineString>","<LineString><coordinates>116.510876,39.794957,0.0 116.510996,39.795015,0.0</coordinates></LineString>",,,
西环南路,131,1,1,1,243,80,Freeway,1,0.01204,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.511094,39.772813,0.0 116.511208,39.772749,0.0</coordinates></LineString>","<LineString><coordinates>116.511094,39.772813,0.0 116.511208,39.772749,0.0</coordinates></LineString>",,,
nan,132,1,1,1,83,84,Freeway,1,0.01206,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.566423,39.796314,0.0 116.566408,39.796422,0.0</coordinates></LineString>","<LineString><coordinates>116.566423,39.796314,0.0 116.566408,39.796422,0.0</coordinates></LineString>",,,
nan,133,1,1,1,84,83,Freeway,1,0.01206,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.566408,39.796422,0.0 116.566423,39.796314,0.0</coordinates></LineString>","<LineString><coordinates>116.566408,39.796422,0.0 116.566423,39.796314,0.0</coordinates></LineString>",,,
nan,134,1,1,1,84,83,Freeway,1,0.01206,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.566408,39.796422,0.0 116.566423,39.796314,0.0</coordinates></LineString>","<LineString><coordinates>116.566408,39.796422,0.0 116.566423,39.796314,0.0</coordinates></LineString>",,,
nan,135,1,1,1,83,84,Freeway,1,0.01206,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.566423,39.796314,0.0 116.566408,39.796422,0.0</coordinates></LineString>","<LineString><coordinates>116.566423,39.796314,0.0 116.566408,39.796422,0.0</coordinates></LineString>",,,
经海三路,136,1,1,1,574,433,Freeway,1,0.01213,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.557529,39.771695,0.0 116.557511,39.771803,0.0</coordinates></LineString>","<LineString><coordinates>116.557529,39.771695,0.0 116.557511,39.771803,0.0</coordinates></LineString>",,,
永昌南路,137,1,1,1,239,87,Freeway,1,0.01216,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.536778,39.763245,0.0 116.536878,39.763168,0.0</coordinates></LineString>","<LineString><coordinates>116.536778,39.763245,0.0 116.536878,39.763168,0.0</coordinates></LineString>",,,
科创十街,138,1,1,1,34,27,Freeway,1,0.01247,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.559370,39.792847,0.0 116.559494,39.792906,0.0</coordinates></LineString>","<LineString><coordinates>116.559370,39.792847,0.0 116.559494,39.792906,0.0</coordinates></LineString>",,,
科创十三街,139,1,1,1,430,431,Freeway,1,0.01247,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.552653,39.777601,0.0 116.552776,39.777661,0.0</coordinates></LineString>","<LineString><coordinates>116.552653,39.777601,0.0 116.552776,39.777661,0.0</coordinates></LineString>",,,
科创十三街,140,1,1,1,431,430,Freeway,1,0.01247,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.552776,39.777661,0.0 116.552653,39.777601,0.0</coordinates></LineString>","<LineString><coordinates>116.552776,39.777661,0.0 116.552653,39.777601,0.0</coordinates></LineString>",,,
科创十三街,141,1,1,1,431,430,Freeway,1,0.01247,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.552776,39.777661,0.0 116.552653,39.777601,0.0</coordinates></LineString>","<LineString><coordinates>116.552776,39.777661,0.0 116.552653,39.777601,0.0</coordinates></LineString>",,,
科创十三街,142,1,1,1,430,431,Freeway,1,0.01247,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.552653,39.777601,0.0 116.552776,39.777661,0.0</coordinates></LineString>","<LineString><coordinates>116.552653,39.777601,0.0 116.552776,39.777661,0.0</coordinates></LineString>",,,
永昌南路,143,1,1,1,88,539,Freeway,1,0.01252,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.537077,39.763307,0.0 116.536998,39.763402,0.0</coordinates></LineString>","<LineString><coordinates>116.537077,39.763307,0.0 116.536998,39.763402,0.0</coordinates></LineString>",,,
永昌南路,144,1,1,1,539,458,Freeway,1,0.01253,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.536998,39.763402,0.0 116.536911,39.763492,0.0</coordinates></LineString>","<LineString><coordinates>116.536998,39.763402,0.0 116.536911,39.763492,0.0</coordinates></LineString>",,,
荣京东街,145,1,1,1,387,386,Freeway,1,0.01256,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.510929,39.795096,0.0 116.510806,39.795034,0.0</coordinates></LineString>","<LineString><coordinates>116.510929,39.795096,0.0 116.510806,39.795034,0.0</coordinates></LineString>",,,
科创十二街,146,1,1,1,170,177,Freeway,1,0.01259,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.550554,39.780146,0.0 116.550683,39.780202,0.0</coordinates></LineString>","<LineString><coordinates>116.550554,39.780146,0.0 116.550683,39.780202,0.0</coordinates></LineString>",,,
nan,147,1,1,1,126,125,Freeway,1,0.01262,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.504245,39.791743,0.0 116.504165,39.791838,0.0</coordinates></LineString>","<LineString><coordinates>116.504245,39.791743,0.0 116.504165,39.791838,0.0</coordinates></LineString>",,,
科创十二街,148,1,1,1,7,8,Freeway,1,0.01263,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.564782,39.786977,0.0 116.564907,39.787037,0.0</coordinates></LineString>","<LineString><coordinates>116.564782,39.786977,0.0 116.564907,39.787037,0.0</coordinates></LineString>",,,
科创九街,149,1,1,1,28,33,Freeway,1,0.01268,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.556712,39.795917,0.0 116.556585,39.795857,0.0</coordinates></LineString>","<LineString><coordinates>116.556712,39.795917,0.0 116.556585,39.795857,0.0</coordinates></LineString>",,,
科创九街,150,1,1,1,33,28,Freeway,1,0.01268,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.556585,39.795857,0.0 116.556712,39.795917,0.0</coordinates></LineString>","<LineString><coordinates>116.556585,39.795857,0.0 116.556712,39.795917,0.0</coordinates></LineString>",,,
科创九街,151,1,1,1,33,28,Freeway,1,0.01268,0,10.0000,1800.0000,1,180.0,12.0,"","","<LineString><coordinates>116.556585,39.795857,0.0 116.556712,39.795917,0.0</coordinates></LineString>","<LineString><coordinates>116.556585,39.795857,0.0 116.556712,39.795917,0.0</coordinates></LineString>",,,
